cause_of_death,date,quarter,Date-month,Year,dead,location,latitude,longitude,"latitude, longitude"
unknown,2009-02-20T00:00:00Z,1Q2009,2009 -- 2,2009,0,granada,37.177336,-3.598557,"37.177336, -3.598557"
unknown,2009-02-14T00:00:00Z,1Q2009,2009 -- 2,2009,0,lanzarote,29.046854,-13.589973,"29.046854, -13.589973"
unknown,2009-12-12T00:00:00Z,4Q2009,2009 -- 12,2009,0,mostaganem,35.939838,0.089767,"35.939838, 0.089767"
unknown,2009-12-08T00:00:00Z,4Q2009,2009 -- 12,2009,0,tangier,35.766667,-5.8,"35.766667, -5.8"
unknown,2009-11-19T00:00:00Z,4Q2009,2009 -- 11,2009,0,malaga,36.721261,-4.421266,"36.721261, -4.421266"
unknown,2009-11-15T00:00:00Z,4Q2009,2009 -- 11,2009,0,marsa,35.88301,14.493757,"35.88301, 14.493757"
unknown,2009-11-05T00:00:00Z,4Q2009,2009 -- 11,2009,0,Bodrum,37.035339,27.43029,"37.035339, 27.43029"
unknown,2009-11-01T00:00:00Z,4Q2009,2009 -- 11,2009,0,lesvos,39.16408,26.372171,"39.16408, 26.372171"
unknown,2009-10-28T00:00:00Z,4Q2009,2009 -- 10,2009,0,Cartagena,37.625683,-0.996584,"37.625683, -0.996584"
unknown,2009-10-26T00:00:00Z,4Q2009,2009 -- 10,2009,0,sicily,37.599994,14.015356,"37.599994, 14.015356"
unknown,2009-10-25T00:00:00Z,4Q2009,2009 -- 10,2009,0,pozzallo,36.729861,14.849113,"36.729861, 14.849113"
unknown,2009-10-06T00:00:00Z,4Q2009,2009 -- 10,2009,0,gela,37.074153,14.240354,"37.074153, 14.240354"
unknown,2009-01-30T00:00:00Z,1Q2009,2009 -- 1,2009,1,hoceima,35.249299,-3.937112,"35.249299, -3.937112"
unknown,2009-01-24T00:00:00Z,1Q2009,2009 -- 1,2009,0,arzew,35.85,-0.316667,"35.85, -0.316667"
unknown,2009-01-20T00:00:00Z,1Q2009,2009 -- 1,2009,0,lampedusa,35.508622,12.59292,"35.508622, 12.59292"
unknown,2009-01-20T00:00:00Z,1Q2009,2009 -- 1,2009,0,lampedusa,35.508622,12.59292,"35.508622, 12.59292"
unknown,2009-01-07T00:00:00Z,1Q2009,2009 -- 1,2009,0,"Alboran, spain",35.950486,-3.035088,"35.950486, -3.035088"
unknown,2009-01-01T00:00:00Z,1Q2009,2009 -- 1,2009,0,"Motril, spain",36.748374,-3.516861,"36.748374, -3.516861"
asphyxiated,2010-08-15T00:00:00Z,3Q2010,2010 -- 8,2010,0,venice,45.440847,12.315515,"45.440847, 12.315515"
asphyxiated,2010-12-09T00:00:00Z,4Q2010,2010 -- 12,2010,0,heathrow,51.47238,-0.45094,"51.47238, -0.45094"
asphyxiated,2010-11-22T00:00:00Z,4Q2010,2010 -- 11,2010,0,iraq,33.223191,43.679291,"33.223191, 43.679291"
asphyxiated,2010-01-11T00:00:00Z,1Q2010,2010 -- 1,2010,0,ancona,43.61583,13.518915,"43.61583, 13.518915"
drowned,2010-09-30T00:00:00Z,3Q2010,2010 -- 9,2010,0,evros,41.244376,26.135943,"41.244376, 26.135943"
drowned,2010-09-03T00:00:00Z,3Q2010,2010 -- 9,2010,0,hoceima,35.249299,-3.937112,"35.249299, -3.937112"
drowned,2010-08-28T00:00:00Z,3Q2010,2010 -- 8,2010,0,sardinia,40.120875,9.012893,"40.120875, 9.012893"
drowned,2010-08-27T00:00:00Z,3Q2010,2010 -- 8,2010,0,ceuta,35.888384,-5.324636,"35.888384, -5.324636"
drowned,2010-08-26T00:00:00Z,3Q2010,2010 -- 8,2010,0,Marocco to Spain,35.964373,-5.196533,"35.964373, -5.196533"
drowned,2010-08-24T00:00:00Z,3Q2010,2010 -- 8,2010,0,calabria,39.308771,16.346379,"39.308771, 16.346379"
drowned,2010-08-08T00:00:00Z,3Q2010,2010 -- 8,2010,0,annaba,36.902859,7.755543,"36.902859, 7.755543"
drowned,2010-08-05T00:00:00Z,3Q2010,2010 -- 8,2010,0,evros,41.244376,26.135943,"41.244376, 26.135943"
drowned,2010-08-03T00:00:00Z,3Q2010,2010 -- 8,2010,0,calabria,39.308771,16.346379,"39.308771, 16.346379"
drowned,2010-07-27T00:00:00Z,3Q2010,2010 -- 7,2010,0,ibiza,39.02001,1.482148,"39.02001, 1.482148"
drowned,2010-07-20T00:00:00Z,3Q2010,2010 -- 7,2010,0,calabria,39.308771,16.346379,"39.308771, 16.346379"
drowned,2010-07-11T00:00:00Z,3Q2010,2010 -- 7,2010,0,evros,41.244376,26.135943,"41.244376, 26.135943"
drowned,2010-07-09T00:00:00Z,3Q2010,2010 -- 7,2010,0,valencia,39.469908,-0.376288,"39.469908, -0.376288"
drowned,2010-07-07T00:00:00Z,3Q2010,2010 -- 7,2010,0,ibiza,39.02001,1.482148,"39.02001, 1.482148"
drowned,2010-07-07T00:00:00Z,3Q2010,2010 -- 7,2010,0,ibiza,39.02001,1.482148,"39.02001, 1.482148"
drowned,2010-07-06T00:00:00Z,3Q2010,2010 -- 7,2010,0,evros,41.244376,26.135943,"41.244376, 26.135943"
drowned,2010-06-30T00:00:00Z,2Q2010,2010 -- 6,2010,0,evros,41.244376,26.135943,"41.244376, 26.135943"
drowned,2010-06-24T00:00:00Z,2Q2010,2010 -- 6,2010,0,evros,41.244376,26.135943,"41.244376, 26.135943"
drowned,2010-05-25T00:00:00Z,2Q2010,2010 -- 5,2010,0,evros,41.244376,26.135943,"41.244376, 26.135943"
drowned,2010-04-17T00:00:00Z,2Q2010,2010 -- 4,2010,0,ceuta,35.888384,-5.324636,"35.888384, -5.324636"
drowned,2010-04-17T00:00:00Z,2Q2010,2010 -- 4,2010,0,evros,41.244376,26.135943,"41.244376, 26.135943"
drowned,2010-04-12T00:00:00Z,2Q2010,2010 -- 4,2010,0,carboneras,36.999117,-1.892141,"36.999117, -1.892141"
drowned,2010-04-02T00:00:00Z,2Q2010,2010 -- 4,2010,0,lampedusa,35.508622,12.59292,"35.508622, 12.59292"
drowned,2010-03-31T00:00:00Z,1Q2010,2010 -- 3,2010,0,alexandroupoli,40.845719,25.873962,"40.845719, 25.873962"
drowned,2010-03-29T00:00:00Z,1Q2010,2010 -- 3,2010,0,kafr,31.558247,31.085148,"31.558247, 31.085148"
drowned,2010-02-09T00:00:00Z,1Q2010,2010 -- 2,2010,0,capo,38.158524,14.742693,"38.158524, 14.742693"
drowned,2010-12-07T00:00:00Z,4Q2010,2010 -- 12,2010,0,alicante,38.345996,-0.490686,"38.345996, -0.490686"
drowned,2010-11-15T00:00:00Z,4Q2010,2010 -- 11,2010,0,bari,41.117143,16.871871,"41.117143, 16.871871"
drowned,2010-11-11T00:00:00Z,4Q2010,2010 -- 11,2010,0,mayotte,-12.8275,45.166244,"-12.8275, 45.166244"
drowned,2010-11-11T00:00:00Z,4Q2010,2010 -- 11,2010,0,mostaganem,35.939838,0.089767,"35.939838, 0.089767"
drowned,2010-11-07T00:00:00Z,4Q2010,2010 -- 11,2010,0,gibraltar,36.140751,-5.353585,"36.140751, -5.353585"
drowned,2010-11-07T00:00:00Z,4Q2010,2010 -- 11,2010,0,alicante,38.345996,-0.490686,"38.345996, -0.490686"
drowned,2010-11-07T00:00:00Z,4Q2010,2010 -- 11,2010,0,levante,39.557242,2.75807,"39.557242, 2.75807"
drowned,2010-11-06T00:00:00Z,4Q2010,2010 -- 11,2010,0,granada,37.177336,-3.598557,"37.177336, -3.598557"
drowned,2010-11-03T00:00:00Z,4Q2010,2010 -- 11,2010,0,oran,35.696944,-0.633056,"35.696944, -0.633056"
drowned,2010-11-01T00:00:00Z,4Q2010,2010 -- 11,2010,0,samos,37.743215,26.820351,"37.743215, 26.820351"
drowned,2010-01-07T00:00:00Z,1Q2010,2010 -- 1,2010,0,ibiza,39.02001,1.482148,"39.02001, 1.482148"
drowned,2010-01-06T00:00:00Z,1Q2010,2010 -- 1,2010,0,paris,48.856614,2.352222,"48.856614, 2.352222"
drowned,2010-01-05T00:00:00Z,1Q2010,2010 -- 1,2010,0,evros,41.244376,26.135943,"41.244376, 26.135943"
drowned,2010-01-05T00:00:00Z,1Q2010,2010 -- 1,2010,0,evros,41.244376,26.135943,"41.244376, 26.135943"
drowned,2010-01-05T00:00:00Z,1Q2010,2010 -- 1,2010,0,evros,41.244376,26.135943,"41.244376, 26.135943"
drowned,2010-01-04T00:00:00Z,1Q2010,2010 -- 1,2010,0,samos,37.743215,26.820351,"37.743215, 26.820351"
shot by the police,2010-09-10T00:00:00Z,3Q2010,2010 -- 9,2010,0,"Sinai, Egypt",24.088938,32.899829,"24.088938, 32.899829"
shot by the police,2010-09-03T00:00:00Z,3Q2010,2010 -- 9,2010,0,"Sinai, Egypt",24.088938,32.899829,"24.088938, 32.899829"
shot by the police,2010-08-14T00:00:00Z,3Q2010,2010 -- 8,2010,0,sinai,30.153994,34.035645,"30.153994, 34.035645"
shot by the police,2010-08-13T00:00:00Z,3Q2010,2010 -- 8,2010,0,"Sinai, Egypt",24.088938,32.899829,"24.088938, 32.899829"
shot by the police,2010-07-28T00:00:00Z,3Q2010,2010 -- 7,2010,0,"Sinai, Egypt",24.088938,32.899829,"24.088938, 32.899829"
shot by the police,2010-06-28T00:00:00Z,2Q2010,2010 -- 6,2010,0,"Sinai, Egypt",24.088938,32.899829,"24.088938, 32.899829"
shot by the police,2010-04-19T00:00:00Z,2Q2010,2010 -- 4,2010,0,"Sinai, Egypt",24.088938,32.899829,"24.088938, 32.899829"
shot by the police,2010-03-26T00:00:00Z,1Q2010,2010 -- 3,2010,0,"Sinai, Egypt",24.088938,32.899829,"24.088938, 32.899829"
shot by the police,2010-02-22T00:00:00Z,1Q2010,2010 -- 2,2010,0,"Sinai, Egypt",24.088938,32.899829,"24.088938, 32.899829"
shot by the police,2010-02-03T00:00:00Z,1Q2010,2010 -- 2,2010,0,"Sinai, Egypt",24.088938,32.899829,"24.088938, 32.899829"
shot by the police,2010-11-12T00:00:00Z,4Q2010,2010 -- 11,2010,0,"Sinai, Egypt",24.088938,32.899829,"24.088938, 32.899829"
shot by the police,2010-10-30T00:00:00Z,4Q2010,2010 -- 10,2010,0,"Sinai, Egypt",24.088938,32.899829,"24.088938, 32.899829"
unknown,2010-08-30T00:00:00Z,3Q2010,2010 -- 8,2010,0,ceuta,35.888384,-5.324636,"35.888384, -5.324636"
unknown,2010-03-20T00:00:00Z,1Q2010,2010 -- 3,2010,0,lampedusa,35.508622,12.59292,"35.508622, 12.59292"
unknown,2010-10-13T00:00:00Z,4Q2010,2010 -- 10,2010,0,samos,37.743215,26.820351,"37.743215, 26.820351"
unknown,2010-01-08T00:00:00Z,1Q2010,2010 -- 1,2010,0,"Alboran, spain",35.950486,-3.035088,"35.950486, -3.035088"
unknown,2010-01-06T00:00:00Z,1Q2010,2010 -- 1,2010,0,calabria,39.308771,16.346379,"39.308771, 16.346379"
unknown,2010-01-06T00:00:00Z,1Q2010,2010 -- 1,2010,0,calabria,39.308771,16.346379,"39.308771, 16.346379"
asphyxiated,2011-09-27T00:00:00Z,3Q2011,2011 -- 9,2011,0,paris,48.856614,2.352222,"48.856614, 2.352222"
asphyxiated,2011-02-03T00:00:00Z,1Q2011,2011 -- 2,2011,0,ancona,43.61583,13.518915,"43.61583, 13.518915"
asphyxiated,2011-12-19T00:00:00Z,4Q2011,2011 -- 12,2011,0,Imola,44.36,11.712429,"44.36, 11.712429"
asphyxiated,2011-01-07T00:00:00Z,1Q2011,2011 -- 1,2011,0,lampedusa,35.508622,12.59292,"35.508622, 12.59292"
drowned,2011-09-22T00:00:00Z,3Q2011,2011 -- 9,2011,0,calabria,39.308771,16.346379,"39.308771, 16.346379"
drowned,2011-09-20T00:00:00Z,3Q2011,2011 -- 9,2011,0,samos,37.743215,26.820351,"37.743215, 26.820351"
drowned,2011-09-13T00:00:00Z,3Q2011,2011 -- 9,2011,0,andalusia,37.544271,-4.727753,"37.544271, -4.727753"
drowned,2011-09-12T00:00:00Z,3Q2011,2011 -- 9,2011,0,skikda,36.866667,6.9,"36.866667, 6.9"
drowned,2011-09-05T00:00:00Z,3Q2011,2011 -- 9,2011,0,ceuta,35.888384,-5.324636,"35.888384, -5.324636"
drowned,2011-09-02T00:00:00Z,3Q2011,2011 -- 9,2011,0,calabria,39.308771,16.346379,"39.308771, 16.346379"
drowned,2011-09-01T00:00:00Z,3Q2011,2011 -- 9,2011,0,"Ain Tmouchent, algeria",35.30241,-1.14489,"35.30241, -1.14489"
drowned,2011-08-30T00:00:00Z,3Q2011,2011 -- 8,2011,0,almeria,36.834047,-2.463714,"36.834047, -2.463714"
drowned,2011-08-18T00:00:00Z,3Q2011,2011 -- 8,2011,0,lampedusa,35.508622,12.59292,"35.508622, 12.59292"
drowned,2011-08-13T00:00:00Z,3Q2011,2011 -- 8,2011,0,marettimo,37.973976,12.054691,"37.973976, 12.054691"
drowned,2011-07-28T00:00:00Z,3Q2011,2011 -- 7,2011,0,alexandria,31.200092,29.918739,"31.200092, 29.918739"
drowned,2011-07-11T00:00:00Z,3Q2011,2011 -- 7,2011,0,ceuta,35.888384,-5.324636,"35.888384, -5.324636"
drowned,2011-06-24T00:00:00Z,2Q2011,2011 -- 6,2011,0,"Motril, Granada",36.748374,-3.516861,"36.748374, -3.516861"
drowned,2011-06-24T00:00:00Z,2Q2011,2011 -- 6,2011,0,granada,37.177336,-3.598557,"37.177336, -3.598557"
drowned,2011-06-11T00:00:00Z,2Q2011,2011 -- 6,2011,0,morocco,31.791702,-7.09262,"31.791702, -7.09262"
drowned,2011-06-11T00:00:00Z,2Q2011,2011 -- 6,2011,0,ceuta,35.888384,-5.324636,"35.888384, -5.324636"
drowned,2011-06-04T00:00:00Z,2Q2011,2011 -- 6,2011,0,tripoli,32.876174,13.187507,"32.876174, 13.187507"
drowned,2011-06-04T00:00:00Z,2Q2011,2011 -- 6,2011,0,lampedusa,35.508622,12.59292,"35.508622, 12.59292"
drowned,2011-06-04T00:00:00Z,2Q2011,2011 -- 6,2011,0,lampedusa,35.508622,12.59292,"35.508622, 12.59292"
drowned,2011-06-03T00:00:00Z,2Q2011,2011 -- 6,2011,0,lampedusa,35.508622,12.59292,"35.508622, 12.59292"
drowned,2011-06-02T00:00:00Z,2Q2011,2011 -- 6,2011,0,crete,35.240117,24.809269,"35.240117, 24.809269"
drowned,2011-05-31T00:00:00Z,2Q2011,2011 -- 5,2011,0,evros,41.244376,26.135943,"41.244376, 26.135943"
drowned,2011-05-28T00:00:00Z,2Q2011,2011 -- 5,2011,0,libya,26.3351,17.228331,"26.3351, 17.228331"
drowned,2011-05-21T00:00:00Z,2Q2011,2011 -- 5,2011,0,sacratif,36.695639,-3.465102,"36.695639, -3.465102"
drowned,2011-05-20T00:00:00Z,2Q2011,2011 -- 5,2011,0,lampedusa,35.508622,12.59292,"35.508622, 12.59292"
drowned,2011-05-18T00:00:00Z,2Q2011,2011 -- 5,2011,0,preveza,38.959265,20.751716,"38.959265, 20.751716"
drowned,2011-05-18T00:00:00Z,2Q2011,2011 -- 5,2011,0,vallo,42.434479,9.137443,"42.434479, 9.137443"
drowned,2011-05-15T00:00:00Z,2Q2011,2011 -- 5,2011,0,motril,36.748374,-3.516861,"36.748374, -3.516861"
drowned,2011-05-10T00:00:00Z,2Q2011,2011 -- 5,2011,0,lampedusa,35.508622,12.59292,"35.508622, 12.59292"
drowned,2011-05-10T00:00:00Z,2Q2011,2011 -- 5,2011,0,lampedusa,35.508622,12.59292,"35.508622, 12.59292"
drowned,2011-05-09T00:00:00Z,2Q2011,2011 -- 5,2011,0,pantelleria,36.828221,11.940496,"36.828221, 11.940496"
drowned,2011-05-08T05:00:00Z,2Q2011,2011 -- 5,2011,0,"Tripoli, Libya",32.882937,13.188336,"32.882937, 13.188336"
drowned,2011-05-08T00:00:00Z,2Q2011,2011 -- 5,2011,0,Lampedusa,35.508622,12.59292,"35.508622, 12.59292"
drowned,2011-05-08T00:00:00Z,2Q2011,2011 -- 5,2011,0,almeria,36.834047,-2.463714,"36.834047, -2.463714"
drowned,2011-05-06T00:00:00Z,2Q2011,2011 -- 5,2011,0,selinunte,37.583372,12.825218,"37.583372, 12.825218"
drowned,2011-05-04T00:00:00Z,2Q2011,2011 -- 5,2011,0,adra,36.750191,-3.017606,"36.750191, -3.017606"
drowned,2011-04-29T00:00:00Z,2Q2011,2011 -- 4,2011,0,linosa,35.866074,12.868741,"35.866074, 12.868741"
drowned,2011-04-15T00:00:00Z,2Q2011,2011 -- 4,2011,0,pantelleria,36.828221,11.940496,"36.828221, 11.940496"
drowned,2011-04-12T00:00:00Z,2Q2011,2011 -- 4,2011,0,lampedusa,35.508622,12.59292,"35.508622, 12.59292"
drowned,2011-04-12T00:00:00Z,2Q2011,2011 -- 4,2011,0,pantelleria,36.828221,11.940496,"36.828221, 11.940496"
drowned,2011-04-02T00:00:00Z,2Q2011,2011 -- 4,2011,0,lampedusa,35.508622,12.59292,"35.508622, 12.59292"
drowned,2011-04-02T00:00:00Z,2Q2011,2011 -- 4,2011,0,lampedusa,35.508622,12.59292,"35.508622, 12.59292"
drowned,2011-04-02T00:00:00Z,2Q2011,2011 -- 4,2011,0,tunis,36.81881,10.16596,"36.81881, 10.16596"
drowned,2011-04-01T00:00:00Z,2Q2011,2011 -- 4,2011,0,punta,28.569022,-16.324539,"28.569022, -16.324539"
drowned,2011-03-31T00:00:00Z,1Q2011,2011 -- 3,2011,0,marina,36.711697,14.773094,"36.711697, 14.773094"
drowned,2011-03-30T00:00:00Z,1Q2011,2011 -- 3,2011,0,tripoli,32.876174,13.187507,"32.876174, 13.187507"
drowned,2011-03-28T00:00:00Z,1Q2011,2011 -- 3,2011,0,lampedusa,35.508622,12.59292,"35.508622, 12.59292"
drowned,2011-03-28T00:00:00Z,1Q2011,2011 -- 3,2011,0,lampedusa,35.508622,12.59292,"35.508622, 12.59292"
drowned,2011-03-27T00:00:00Z,1Q2011,2011 -- 3,2011,0,kerkennah,34.658056,11.068611,"34.658056, 11.068611"
drowned,2011-03-27T00:00:00Z,1Q2011,2011 -- 3,2011,0,lampedusa,35.508622,12.59292,"35.508622, 12.59292"
drowned,2011-03-26T00:00:00Z,1Q2011,2011 -- 3,2011,0,libya,26.3351,17.228331,"26.3351, 17.228331"
drowned,2011-03-24T00:00:00Z,1Q2011,2011 -- 3,2011,0,"Sidi Bilal, libya",30.134703,31.254136,"30.134703, 31.254136"
drowned,2011-03-21T00:00:00Z,1Q2011,2011 -- 3,2011,0,crete,35.240117,24.809269,"35.240117, 24.809269"
drowned,2011-03-21T00:00:00Z,1Q2011,2011 -- 3,2011,0,puglia,40.792839,17.101193,"40.792839, 17.101193"
drowned,2011-03-17T00:00:00Z,1Q2011,2011 -- 3,2011,0,evros,41.244376,26.135943,"41.244376, 26.135943"
drowned,2011-03-16T00:00:00Z,1Q2011,2011 -- 3,2011,0,lampedusa,35.508622,12.59292,"35.508622, 12.59292"
drowned,2011-03-13T00:00:00Z,1Q2011,2011 -- 3,2011,0,lampedusa,35.508622,12.59292,"35.508622, 12.59292"
drowned,2011-03-13T00:00:00Z,1Q2011,2011 -- 3,2011,0,lampedusa,35.508622,12.59292,"35.508622, 12.59292"
drowned,2011-03-04T00:00:00Z,1Q2011,2011 -- 3,2011,0,crete,35.240117,24.809269,"35.240117, 24.809269"
drowned,2011-03-03T00:00:00Z,1Q2011,2011 -- 3,2011,0,arzew,35.85,-0.316667,"35.85, -0.316667"
drowned,2011-02-26T00:00:00Z,1Q2011,2011 -- 2,2011,0,ceuta,35.888384,-5.324636,"35.888384, -5.324636"
drowned,2011-02-25T00:00:00Z,1Q2011,2011 -- 2,2011,0,arzew,35.85,-0.316667,"35.85, -0.316667"
drowned,2011-02-24T00:00:00Z,1Q2011,2011 -- 2,2011,0,ceuta,35.888384,-5.324636,"35.888384, -5.324636"
drowned,2011-02-14T00:00:00Z,1Q2011,2011 -- 2,2011,0,"bouharoun, tipaza",36.623381,2.654829,"36.623381, 2.654829"
drowned,2011-02-05T00:00:00Z,1Q2011,2011 -- 2,2011,0,lampedusa,35.508622,12.59292,"35.508622, 12.59292"
drowned,2011-02-03T00:00:00Z,1Q2011,2011 -- 2,2011,0,punta,28.569022,-16.324539,"28.569022, -16.324539"
drowned,2011-02-02T00:00:00Z,1Q2011,2011 -- 2,2011,0,torremolinos,36.622554,-4.499477,"36.622554, -4.499477"
drowned,2011-12-23T00:00:00Z,4Q2011,2011 -- 12,2011,0,ceuta,35.888384,-5.324636,"35.888384, -5.324636"
drowned,2011-12-01T00:00:00Z,4Q2011,2011 -- 12,2011,0,lampedusa,35.508622,12.59292,"35.508622, 12.59292"
drowned,2011-11-27T00:00:00Z,4Q2011,2011 -- 11,2011,0,ceuta,35.888384,-5.324636,"35.888384, -5.324636"
drowned,2011-11-26T00:00:00Z,4Q2011,2011 -- 11,2011,0,brindisi,40.632728,17.941762,"40.632728, 17.941762"
drowned,2011-11-25T00:00:00Z,4Q2011,2011 -- 11,2011,0,brindisi,40.632728,17.941762,"40.632728, 17.941762"
drowned,2011-11-22T00:00:00Z,4Q2011,2011 -- 11,2011,0,ceuta,35.888384,-5.324636,"35.888384, -5.324636"
drowned,2011-11-01T00:00:00Z,4Q2011,2011 -- 11,2011,0,melilla,35.292278,-2.938097,"35.292278, -2.938097"
drowned,2011-11-01T00:00:00Z,4Q2011,2011 -- 11,2011,0,lampedusa,35.508622,12.59292,"35.508622, 12.59292"
drowned,2011-10-30T00:00:00Z,4Q2011,2011 -- 10,2011,0,granada,37.177336,-3.598557,"37.177336, -3.598557"
drowned,2011-10-23T00:00:00Z,4Q2011,2011 -- 10,2011,0,tarajal,36.704636,-4.506699,"36.704636, -4.506699"
drowned,2011-10-22T00:00:00Z,4Q2011,2011 -- 10,2011,0,calabria,39.308771,16.346379,"39.308771, 16.346379"
drowned,2011-10-17T00:00:00Z,4Q2011,2011 -- 10,2011,0,calabria,39.308771,16.346379,"39.308771, 16.346379"
drowned,2011-10-12T00:00:00Z,4Q2011,2011 -- 10,2011,0,punta,28.569022,-16.324539,"28.569022, -16.324539"
drowned,2011-10-11T00:00:00Z,4Q2011,2011 -- 10,2011,0,evros,41.244376,26.135943,"41.244376, 26.135943"
drowned,2011-10-11T00:00:00Z,4Q2011,2011 -- 10,2011,0,evros,41.244376,26.135943,"41.244376, 26.135943"
drowned,2011-01-25T00:00:00Z,1Q2011,2011 -- 1,2011,0,estepona,36.42985,-5.149141,"36.42985, -5.149141"
drowned,2011-01-21T00:00:00Z,1Q2011,2011 -- 1,2011,0,estepona,36.42985,-5.149141,"36.42985, -5.149141"
drowned,2011-01-17T00:00:00Z,1Q2011,2011 -- 1,2011,0,annaba,36.902859,7.755543,"36.902859, 7.755543"
drowned,2011-01-16T00:00:00Z,1Q2011,2011 -- 1,2011,0,pantelleria,36.828221,11.940496,"36.828221, 11.940496"
drowned,2011-01-15T00:00:00Z,1Q2011,2011 -- 1,2011,0,corfu,39.611839,19.830605,"39.611839, 19.830605"
drowned,2011-01-03T00:00:00Z,1Q2011,2011 -- 1,2011,0,kerkennah,34.658056,11.068611,"34.658056, 11.068611"
drowned,2011-01-03T00:00:00Z,1Q2011,2011 -- 1,2011,0,tunis,36.81881,10.16596,"36.81881, 10.16596"
drowned,2011-01-02T00:00:00Z,1Q2011,2011 -- 1,2011,0,lampedusa,35.508622,12.59292,"35.508622, 12.59292"
drowned,2011-01-01T00:00:00Z,1Q2011,2011 -- 1,2011,0,Oder/Neisse border,52.825559,14.197083,"52.825559, 14.197083"
shot by the police,2011-08-23T00:00:00Z,3Q2011,2011 -- 8,2011,0,evros,41.244376,26.135943,"41.244376, 26.135943"
shot by the police,2011-08-17T00:00:00Z,3Q2011,2011 -- 8,2011,0,"Sinai, Egypt",24.088938,32.899829,"24.088938, 32.899829"
shot by the police,2011-08-11T00:00:00Z,3Q2011,2011 -- 8,2011,0,"Sinai, Egypt",24.088938,32.899829,"24.088938, 32.899829"
shot by the police,2011-07-06T00:00:00Z,3Q2011,2011 -- 7,2011,0,"Sinai, Egypt",24.088938,32.899829,"24.088938, 32.899829"
shot by the police,2011-06-24T00:00:00Z,2Q2011,2011 -- 6,2011,0,"Sinai, Egypt",24.088938,32.899829,"24.088938, 32.899829"
shot by the police,2011-01-01T00:00:00Z,1Q2011,2011 -- 1,2011,0,"Sinai, Egypt",24.088938,32.899829,"24.088938, 32.899829"
unknown,2011-09-10T00:00:00Z,3Q2011,2011 -- 9,2011,0,Algeria to Spain,36.146155,-1.494141,"36.146155, -1.494141"
unknown,2011-09-10T00:00:00Z,3Q2011,2011 -- 9,2011,0,italian coast,44.348399,9.234647,"44.348399, 9.234647"
unknown,2011-08-07T00:00:00Z,3Q2011,2011 -- 8,2011,0,ceuta,35.888384,-5.324636,"35.888384, -5.324636"
unknown,2011-06-23T00:00:00Z,2Q2011,2011 -- 6,2011,0,sicily,37.599994,14.015356,"37.599994, 14.015356"
unknown,2011-06-11T00:00:00Z,2Q2011,2011 -- 6,2011,0,malta,35.937496,14.375416,"35.937496, 14.375416"
unknown,2011-06-11T00:00:00Z,2Q2011,2011 -- 6,2011,0,"Thriassio Hospital, Attik, greece",38.041285,23.541755,"38.041285, 23.541755"
unknown,2011-05-28T00:00:00Z,2Q2011,2011 -- 5,2011,0,sant antioco,39.063264,8.45407,"39.063264, 8.45407"
unknown,2011-05-21T00:00:00Z,2Q2011,2011 -- 5,2011,0,"Sinai, Egypt",24.088938,32.899829,"24.088938, 32.899829"
unknown,2011-04-16T00:00:00Z,2Q2011,2011 -- 4,2011,0,malta,35.937496,14.375416,"35.937496, 14.375416"
unknown,2011-04-07T00:00:00Z,2Q2011,2011 -- 4,2011,0,lampedusa,35.508622,12.59292,"35.508622, 12.59292"
unknown,2011-03-05T00:00:00Z,1Q2011,2011 -- 3,2011,0,zurich,47.36865,8.539183,"47.36865, 8.539183"
unknown,2011-12-31T00:00:00Z,4Q2011,2011 -- 12,2011,0,evros,41.244376,26.135943,"41.244376, 26.135943"
unknown,2011-12-06T00:00:00Z,4Q2011,2011 -- 12,2011,0,malta,35.937496,14.375416,"35.937496, 14.375416"
unknown,2011-12-01T00:00:00Z,4Q2011,2011 -- 12,2011,0,lampedusa,35.508622,12.59292,"35.508622, 12.59292"
unknown,2011-11-03T00:00:00Z,4Q2011,2011 -- 11,2011,0,malta,35.937496,14.375416,"35.937496, 14.375416"
unknown,2011-01-11T00:00:00Z,1Q2011,2011 -- 1,2011,0,arzew,35.85,-0.316667,"35.85, -0.316667"
unknown,2011-01-05T00:00:00Z,1Q2011,2011 -- 1,2011,0,malta,35.937496,14.375416,"35.937496, 14.375416"
asphyxiated,2012-06-22T00:00:00Z,2Q2012,2012 -- 6,2012,0,ancona,43.61583,13.518915,"43.61583, 13.518915"
asphyxiated,2012-06-01T00:00:00Z,2Q2012,2012 -- 6,2012,0,igoumenitsa,39.50615,20.265534,"39.50615, 20.265534"
asphyxiated,2012-02-04T00:00:00Z,1Q2012,2012 -- 2,2012,0,venice,45.440847,12.315515,"45.440847, 12.315515"
asphyxiated,2012-12-06T00:00:00Z,4Q2012,2012 -- 12,2012,0,venice,45.440847,12.315515,"45.440847, 12.315515"
asphyxiated,2012-01-31T00:00:00Z,1Q2012,2012 -- 1,2012,0,Greece,39.074208,21.824312,"39.074208, 21.824312"
asphyxiated,2012-01-03T00:00:00Z,1Q2012,2012 -- 1,2012,0,patras,38.24664,21.734574,"38.24664, 21.734574"
drowned,2012-09-30T00:00:00Z,3Q2012,2012 -- 9,2012,0,cadiz,36.527061,-6.288596,"36.527061, -6.288596"
drowned,2012-09-17T00:00:00Z,3Q2012,2012 -- 9,2012,0,ceuta,35.888384,-5.324636,"35.888384, -5.324636"
